overall_qmat,ground_sq,second_sq,possible_cars_in_garage,year_built,first_sq,total_rooms,bas_bath_count,overall_cond,overall_sq,fireplaces,sale_price,house_age,total_living_area,area_per_room
0.6,0.5530701754385965,0.250155183116077,1,1940,0.4933870040253019,6,0,0.5,0.4346701164294955,2,140000,0.5564516129032258,0.5530701754385965,0.6885426502990242
0.6,0.37982456140350873,0.0,2,1995,0.4979873490511789,6,1,0.5,0.6189521345407504,0,177500,0.11290322580645162,0.37982456140350873,0.37771482530689326
0.6,0.3653508771929824,0.0,2,1992,0.4790109258194365,6,1,0.6,0.48952134540750325,0,173000,0.13709677419354838,0.3653508771929824,0.35174693106704435
0.5,0.3543859649122807,0.0,2,1976,0.4646348476135711,6,1,0.5,0.16455368693402328,1,134000,0.2661290322580645,0.3543859649122807,0.33207428391564364
0.5,0.4464912280701754,0.0,1,1958,0.5853939045428408,6,0,0.4,0.33958602846054337,0,130000,0.41129032258064513,0.4464912280701754,0.49732451998740945
0.8,0.6973684210526316,0.5201738050900062,2,1998,0.43243243243243246,7,1,0.5,0.6682406209573092,1,280000,0.08870967741935484,0.6973684210526316,0.7311479832726291
0.6,0.2535087719298246,0.0,2,1978,0.332374928119609,5,1,0.6,0.37904269081500647,1,156000,0.25,0.2535087719298246,0.29461756373937675
0.5,0.5135964912280702,0.32091868404717566,1,1940,0.37607820586543994,8,1,0.5,0.4827943078913325,0,145000,0.5564516129032258,0.5135964912280702,0.32164778092540125
0.7,0.6964912280701755,0.8857852265673495,2,2003,0.09258194364577346,7,0,0.5,0.3635834411384217,1,198500,0.04838709677419355,0.6964912280701755,0.7297990017536757
0.6,0.2864035087719298,0.3128491620111732,1,1972,0.08568142610695803,5,0,0.8,0.0,0,118000,0.29838709677419356,0.2864035087719298,0.3654390934844193
0.5,0.4429824561403509,0.4171322160148976,1,1920,0.19436457734330073,6,0,0.7,0.5827943078913325,0,147000,0.717741935483871,0.4429824561403509,0.49102927289896114
0.6,0.4649122807017544,0.0,2,1963,0.6095457159286947,6,1,0.5,0.5058214747736093,2,159000,0.3709677419354839,0.4649122807017544,0.5303745672017626
0.6,0.481140350877193,0.0,1,1962,0.6308223116733755,6,0,0.5,0.4831824062095731,1,165000,0.3790322580645161,0.481140350877193,0.5594900849858357
0.5,0.4096491228070176,0.0,1,1954,0.5370902817711328,7,0,0.6,0.39586028460543343,1,132000,0.4435483870967742,0.4096491228070176,0.2886820450559827
0.5,0.4179824561403509,0.0,2,1959,0.5480161012075906,7,1,0.7,0.5271668822768435,1,162000,0.4032258064516129,0.4179824561403509,0.301497369486038
0.6,0.5833333333333334,0.441340782122905,2,2000,0.35595169637722834,7,0,0.5,0.4166235446313066,1,172400,0.07258064516129031,0.5833333333333334,0.5557803858087145
0.4,0.55,0.29050279329608936,2,1959,0.4519838987924095,7,0,0.4,0.998706338939198,1,134432,0.4032258064516129,0.55,0.5045190880884931
0.6,0.18333333333333335,0.0,1,1984,0.24036802760207018,4,1,0.5,0.3554333764553687,0,125000,0.20161290322580644,0.18333333333333335,0.32105760151085927
0.5,0.4320175438596491,0.0,1,1953,0.5664174813110984,5,1,0.6,0.5791720569210868,0,123000,0.45161290322580644,0.4320175438596491,0.6789423984891407
0.7,0.6991228070175438,0.6710117939168219,2,2003,0.2949971247843588,8,0,0.5,0.42173350582147484,1,219500,0.04838709677419355,0.6991228070175438,0.571293673276676
0.1,0.25,0.0,0,1922,0.3277745830937321,4,1,0.1,0.5394566623544631,0,61000,0.7016129032258065,0.25,0.5004721435316335
0.5,0.2543859649122807,0.0,2,1996,0.3335250143760783,5,0,0.5,0.4635187580853817,0,148000,0.10483870967741934,0.2543859649122807,0.2965061378659113
0.6,0.6429824561403509,0.49224084419615144,2,2000,0.3870040253018977,7,0,0.5,0.41675291073738685,1,179000,0.07258064516129031,0.6429824561403509,0.6475111290975315
0.5,0.5951754385964912,0.4127870887647424,1,1924,0.39792984473835546,6,0,0.6,0.21474773609314363,1,127000,0.6854838709677419,0.5951754385964912,0.7640856153604028
0.7,0.4241228070175439,0.0,2,2006,0.5560667050028753,5,1,0.5,0.3570504527813713,1,187750,0.024193548387096774,0.4241228070175439,0.6619452313503305
0.7,0.6416666666666667,0.5325884543761639,2,2006,0.3479010925819437,8,0,0.5,0.4893272962483829,0,213500,0.024193548387096774,0.6416666666666667,0.49398016997167127
0.6,0.19736842105263158,0.0,2,1928,0.2587694077055779,5,0,0.3,0.47347994825355755,0,76000,0.6532258064516129,0.19736842105263158,0.17374881964117095
0.8,0.4100877192982456,0.0,2,2004,0.5376653248993675,6,0,0.5,0.09715394566623545,1,192000,0.04032258064516129,0.4100877192982456,0.4320113314447591
0.5,0.3728070175438597,0.3265052762259466,0,1910,0.18631397354801613,8,0,0.3,0.43531694695989653,0,81000,0.7983870967741935,0.3728070175438597,0.13220018885741258
0.6,0.34692982456140353,0.0,1,1976,0.4548591144335825,6,1,0.6,0.3570504527813713,1,125000,0.2661290322580645,0.34692982456140353,0.3186968838526911
0.7,0.5021929824561403,0.0,2,1999,0.6584243818286372,6,0,0.5,0.49818887451487714,0,191000,0.08064516129032259,0.5021929824561403,0.5972615675165249
0.5,0.4530701754385965,0.25201738050900063,1,1900,0.36055204140310526,7,1,0.8,0.434993531694696,0,119000,0.8790322580645161,0.4530701754385965,0.3554566302441655
0.6,0.7135964912280702,0.718187461204221,2,2001,0.2702702702702703,7,1,0.5,0.6810478654592497,1,215000,0.06451612903225806,0.7135964912280702,0.7561041413732632
0.5,0.24035087719298243,0.0,1,1959,0.3151236342725705,5,0,0.7,0.43072445019404915,0,106500,0.4032258064516129,0.24035087719298243,0.2662889518413597
0.4,0.19912280701754387,0.0,0,1941,0.26106958021851645,4,0,0.5,0.37296248382923675,2,100000,0.5483870967741935,0.19912280701754387,0.36355051935788474
0.5,0.30701754385964913,0.1855990068280571,1,1940,0.23059229442208165,5,0,0.6,0.5468305304010349,0,109000,0.5564516129032258,0.30701754385964913,0.4098205854579793
0.5,0.35526315789473684,0.0,1,1956,0.4657849338700403,6,1,0.6,0.5104139715394567,0,129000,0.4274193548387097,0.35526315789473684,0.33364809568775566
0.5,0.24561403508771928,0.0,2,1972,0.3220241518113859,6,0,0.5,0.3570504527813713,0,123000,0.29838709677419356,0.24561403508771928,0.13692162417374876
0.5,0.6482456140350877,0.5810055865921787,1,1962,0.31167337550316276,8,0,0.5,0.3822768434670117,1,169500,0.3790322580645161,0.6482456140350877,0.5028328611898016
0.5,0.32587719298245615,0.0,1,1920,0.4272570442783209,6,0,0.2,0.47134540750323417,0,67000,0.717741935483871,0.32587719298245615,0.28092540132200183
0.7,0.5333333333333333,0.2718808193668529,2,2006,0.4473835537665325,7,1,0.5,0.416882276843467,0,241000,0.024193548387096774,0.5333333333333333,0.47888843922838253
0.8,0.4184210526315789,0.0,2,1996,0.5485911443358252,4,1,0.5,0.8591849935316948,2,245500,0.10483870967741934,0.4184210526315789,0.9537299338999055
0.7,0.4280701754385965,0.0,2,2005,0.5612420931569868,6,0,0.5,0.4584087968952135,1,164990,0.03225806451612903,0.4280701754385965,0.46427447277305633
0.5,0.14824561403508774,0.0,1,1940,0.19436457734330073,4,0,0.8,0.5510996119016818,0,108000,0.5564516129032258,0.14824561403508774,0.22662889518413598
0.8,0.8460526315789474,0.6815642458100558,2,1998,0.4778608395629672,10,0,0.5,0.6733505821474773,1,258000,0.08870967741935484,0.8460526315789474,0.5018885741265344
0.6,0.5429824561403509,0.4754810676598386,2,1995,0.27142035652673957,7,0,0.5,0.5617076326002588,1,168000,0.11290322580645162,0.5429824561403509,0.4937272359368676
0.4,0.5640350877192982,0.0,2,1976,0.7395054629097183,8,1,0.4,0.5375808538163002,1,150000,0.2661290322580645,0.5640350877192982,0.38951841359773365
0.6,0.5723684210526315,0.0,1,1936,0.47843588269120185,6,0,0.5,0.5692108667529108,0,115000,0.5887096774193549,0.3649122807017544,0.35096002518098834
0.6,0.5903508771929824,0.521415270018622,1,1915,0.2909718228867165,8,0,0.7,0.8988357050452781,0,177000,0.7580645161290323,0.5903508771929824,0.4249291784702549
0.7,0.8061403508771929,0.6834264432029795,3,2006,0.42380678550891315,9,0,0.5,0.806856403622251,1,280000,0.024193548387096774,0.8061403508771929,0.572867485048788
0.5,0.41315789473684206,0.0,1,1958,0.5416906267970099,5,0,0.3,0.5104139715394567,0,60000,0.41129032258064513,0.41315789473684206,0.6383380547686495
0.7,0.5017543859649123,0.0,2,2009,0.6578493387004025,7,1,0.5,0.17613195342820182,1,222000,0.0,0.5017543859649123,0.43032510454606765
0.5,0.3043859649122807,0.0,2,1927,0.39907993099482464,5,0,0.6,0.4708926261319535,1,115000,0.6612903225806451,0.3043859649122807,0.4041548630783758
0.7,0.7732456140350877,0.6312849162011173,3,1993,0.4289821736630247,9,0,0.5,0.6175937904269082,1,228000,0.12903225806451613,0.7732456140350877,0.5335221907459866
0.7,0.44122807017543864,0.0,2,2007,0.5784933870040253,6,0,0.5,0.46694695989650714,0,181134,0.016129032258064516,0.44122807017543864,0.4878816493547371
0.6,0.4675438596491228,0.45189323401613907,2,1978,0.19436457734330073,6,0,0.7,0.39870633893919794,1,149500,0.25,0.4675438596491228,0.5350960025180989
0.5,0.3508771929824561,0.2346368715083799,1,1940,0.24266820011500864,7,1,0.6,0.41914618369987067,0,126000,0.5564516129032258,0.3508771929824561,0.19830028328611893
0.5,0.31666666666666665,0.0,1,1968,0.41518113858539396,6,1,0.6,0.4379042690815007,1,142000,0.33064516129032256,0.31666666666666665,0.2644003777148253
0.7,0.4429824561403509,0.0,4,1997,0.5807935595169638,8,2,0.5,0.3479948253557568,0,206300,0.0967741935483871,0.4429824561403509,0.22662889518413598
0.6,0.5561403508771929,0.0,2,1977,0.7291546866014952,8,0,0.7,0.9673350582147479,1,215000,0.25806451612903225,0.5561403508771929,0.37889518413597734
0.6,0.37807017543859645,0.0,1,1956,0.49568717653824046,6,1,0.5,0.47347994825355755,1,139000,0.4274193548387097,0.37807017543859645,0.3745672017626692
0.7,0.4627192982456141,0.4233395406579764,1,1946,0.21449108683151238,6,0,0.8,0.10983182406209574,2,135000,0.5080645161290323,0.4627192982456141,0.5264400377714824
0.7,0.5745614035087719,0.0,2,1989,0.753306497987349,5,1,0.5,0.7192755498059509,1,275000,0.16129032258064516,0.5745614035087719,0.9858356940509916
0.4,0.2513157894736842,0.0,1,1957,0.3294997124784359,5,0,0.6,0.44715394566623545,0,109008,0.41935483870967744,0.2513157894736842,0.2898961284230406
0.7,0.3833333333333333,0.0,2,2007,0.5025876940770558,6,1,0.5,0.32871927554980596,0,195400,0.016129032258064516,0.3833333333333333,0.38401007239534146
0.6,0.4728070175438597,0.0,2,1988,0.6198964922369178,6,1,0.5,0.6324062095730919,1,175000,0.16935483870967744,0.4728070175438597,0.5445388731507712
0.6,0.2864035087719298,0.3128491620111732,1,1971,0.08568142610695803,4,0,0.5,0.0,0,85400,0.3064516129032258,0.2864035087719298,0.5984419263456091
0.6,0.3789473684210526,0.06828057107386716,0,1920,0.43358251868890174,7,0,0.7,0.25265200517464426,0,79900,0.717741935483871,0.3789473684210526,0.24146769189262096
0.5,0.45219298245614037,0.37243947858473,2,1971,0.2478435882691202,6,1,0.5,0.015523932729624837,0,122500,0.3064516129032258,0.45219298245614037,0.5075542965061377
0.6,0.5570175438596491,0.4208566108007449,2,1997,0.34042553191489366,7,0,0.5,0.5924320827943079,1,181000,0.0967741935483871,0.5570175438596491,0.5153109402401186
0.4,0.1298245614035088,0.0,0,1972,0.1702127659574468,3,1,0.7,0.013583441138421734,0,81000,0.29838709677419356,0.1298245614035088,0.4249291784702549
0.7,0.5820175438596491,0.5176908752327747,2,1996,0.2834962622196665,6,1,0.6,0.5813065976714101,1,212000,0.10483870967741934,0.5820175438596491,0.740478438778722
0.6,0.34385964912280703,0.2383612662942272,2,1920,0.23001725129384706,6,0,0.8,0.1759379042690815,0,116000,0.717741935483871,0.34385964912280703,0.31318854265029905
0.6,0.25,0.0,1,1926,0.3277745830937321,4,0,0.7,0.2794307891332471,0,119000,0.6693548387096774,0.25,0.5004721435316335
0.5,0.15789473684210525,0.0,1,1913,0.20701552616446237,4,0,0.6,0.1681759379042691,1,90350,0.7741935483870968,0.15789473684210525,0.2525967894239849
0.6,0.37807017543859645,0.31781502172563625,2,1920,0.20126509488211616,7,0,0.8,0.6904269081500647,0,110000,0.717741935483871,0.37807017543859645,0.24011871037366783
0.4,0.48508771929824557,0.0,0,1955,0.6359976998274871,8,0,0.4,0.6745148771021993,0,118000,0.43548387096774194,0.48508771929824557,0.28328611898017
0.5,0.5434210526315789,0.27622594661700806,2,1930,0.45658424381828644,8,0,0.7,0.2949547218628719,1,162900,0.6370967741935484,0.5434210526315789,0.3617799811142587
0.7,0.4052631578947369,0.0,3,2006,0.5313398504887867,6,0,0.5,0.14501940491591203,1,172500,0.024193548387096774,0.4052631578947369,0.4233553666981428
0.7,0.6903508771929825,0.6052141527001862,2,1994,0.34445083381253594,8,1,0.5,0.4573091849935317,1,210000,0.12096774193548387,0.6903508771929825,0.5594900849858357
0.6,0.5942982456140351,0.0,2,1956,0.7791834387579069,7,0,0.5,0.5287839586028461,1,127500,0.4274193548387097,0.5942982456140351,0.5726426547956291
0.6,0.6815789473684211,0.0,2,1966,0.8936170212765958,6,0,0.6,0.9580853816300129,1,190000,0.3467741935483871,0.6815789473684211,0.9191060749134403
0.7,0.6807017543859649,0.5772811918063314,2,1998,0.35767682576193216,10,0,0.5,0.6166882276843467,1,199900,0.08870967741935484,0.6807017543859649,0.3238904627006609
0.6,0.4570175438596491,0.36995654872749845,1,1937,0.2564692351926394,7,0,0.6,0.44760672703751614,1,119500,0.5806451612903226,0.4570175438596491,0.36152704707945504
0.3,0.37236842105263157,0.3128491620111732,1,1948,0.19838987924094306,6,0,0.7,0.2794307891332471,0,120000,0.49193548387096775,0.37236842105263157,0.36433742524394075
0.6,0.2100877192982456,0.0,1,1930,0.27544565842438185,5,0,0.8,0.2589909443725744,0,110000,0.6370967741935484,0.2100877192982456,0.20113314447592057
0.6,0.6236842105263158,0.5387957790192427,2,1996,0.31857389304197814,7,1,0.5,0.493078913324709,0,204000,0.10483870967741934,0.6236842105263158,0.6178335356805611
0.8,0.5508771929824562,0.49906890130353815,2,2008,0.25991949396204717,6,0,0.5,0.47347994825355755,0,210000,0.008064516129032258,0.5508771929824562,0.684608120868744
0.5,0.6114035087719298,0.0,2,1976,0.801610120759057,8,2,0.5,0.4926908150064683,0,188000,0.2661290322580645,0.6114035087719298,0.45325779036827196
0.7,0.39824561403508774,0.0,2,1973,0.5221391604370328,6,0,0.6,0.5122897800776197,1,175500,0.2903225806451613,0.39824561403508774,0.4107648725212464
0.5,0.4429824561403509,0.44692737430167595,3,1916,0.16676250718803912,7,0,0.5,0.18699870633893922,0,98000,0.75,0.4429824561403509,0.33994334277620397
0.8,0.5842105263157895,0.5170701427684667,1,1925,0.28694652098907414,7,0,0.7,0.22121604139715395,1,161000,0.6774193548387096,0.5842105263157895,0.5571293673276676
0.5,0.381140350877193,0.13904407200496585,1,1950,0.3709028177113284,5,1,0.4,0.3450840879689521,1,110000,0.47580645161290325,0.381140350877193,0.5694050991501416
0.8,0.7021929824561404,0.6846679081315953,2,2009,0.2863714778608396,8,1,0.5,0.4090556274256145,0,263435,0.0,0.7021929824561404,0.5754249291784701
0.7,0.3513157894736842,0.34761018001241467,2,1936,0.13858539390454286,6,1,0.9,0.3570504527813713,0,155000,0.5887096774193549,0.3513157894736842,0.32656594271325146
0.5,0.2324561403508772,0.0,1,1965,0.3047728579643474,5,0,0.5,0.42697283311772316,1,62383,0.3548387096774194,0.2324561403508772,0.24929178470254953
0.6,0.5815789473684211,0.5034140285536933,1,1934,0.2961472110408281,6,0,0.7,0.6667529107373869,1,188700,0.6048387096774194,0.5815789473684211,0.7396915328926661
0.5,0.30964912280701756,0.0,0,1978,0.40598044853364,5,0,0.5,0.4366106080206986,0,124000,0.25,0.30964912280701756,0.41548630783758256
0.7,0.4736842105263158,0.0,2,2004,0.6210465784933871,6,0,0.5,0.09003880983182405,1,178740,0.04032258064516129,0.4736842105263158,0.5461126849228832
0.7,0.4135964912280702,0.0,2,1970,0.5422656699252444,5,1,0.5,0.578783958602846,1,167000,0.31451612903225806,0.4135964912280702,0.6392823418319169
0.5,0.5745614035087719,0.4692737430167598,1,1942,0.31857389304197814,7,0,0.7,0.5045278137128073,2,146500,0.5403225806451613,0.5745614035087719,0.5422905706191825
0.8,0.5701754385964912,0.0,3,2006,0.747556066705003,7,0,0.5,0.6305304010349289,1,250000,0.024193548387096774,0.5701754385964912,0.5355456630244164
0.6,0.6035087719298246,0.5450031036623215,2,1993,0.2863714778608396,7,0,0.5,0.49230271668822767,0,187000,0.12903225806451613,0.6035087719298246,0.5868069607446378
0.7,0.7171052631578947,0.5015518311607697,2,1977,0.47556066705002875,8,0,0.6,0.6644243208279431,1,190000,0.25806451612903225,0.7171052631578947,0.595491029272899
0.6,0.3236842105263158,0.0,2,2005,0.4243818286371478,5,1,0.5,0.12904269081500647,0,148000,0.03225806451612903,0.3236842105263158,0.44570349386213404
0.8,0.5780701754385965,0.0,2,2000,0.7579068430132261,6,1,0.5,0.23609314359637773,0,251000,0.07258064516129031,0.5780701754385965,0.7333962858042176
0.5,0.2789473684210526,0.0,2,1963,0.3657274295572168,5,1,0.6,0.4398447606727037,0,132500,0.3709677419354839,0.2789473684210526,0.3493862134088762
0.6,0.5083333333333333,0.0,2,1997,0.6664749856239218,7,1,0.5,0.7402975420439845,1,208900,0.0967741935483871,0.5083333333333333,0.44044246593821645
0.8,0.6070175438596491,0.0,3,2007,0.7958596894767108,7,1,0.5,0.579366106080207,1,297000,0.016129032258064516,0.6070175438596491,0.5922028868204505
0.4,0.3495614035087719,0.0,2,1937,0.45830937320299026,7,0,0.7,0.2745795601552393,0,89471,0.5806451612903226,0.3495614035087719,0.19627681100768923
0.7,0.6543859649122807,0.5648665425201738,1,1915,0.33467510063254746,7,1,0.8,0.05304010349288488,1,155000,0.7580645161290323,0.6543859649122807,0.6650478888439226
0.6,0.3868421052631579,0.0,2,1998,0.5071880391029328,5,1,0.5,0.18240620957309184,0,164000,0.08870967741935484,0.3868421052631579,0.5816808309726156
0.5,0.2916666666666667,0.0,1,1962,0.3824036802760208,6,1,0.7,0.3931435963777491,0,132500,0.3790322580645161,0.2916666666666667,0.21954674220963166
0.5,0.3416666666666667,0.0,1,1950,0.44795859689476714,5,0,0.7,0.5122897800776197,1,147000,0.47580645161290325,0.3416666666666667,0.48441926345609065
0.5,0.32412280701754387,0.0,2,1965,0.42495687176538244,6,1,0.7,0.556856403622251,0,156000,0.3548387096774194,0.32412280701754387,0.2777777777777778
0.5,0.5043859649122807,0.0,2,1971,0.6612995974698103,7,0,0.6,0.6832470892626132,1,175000,0.3064516129032258,0.5043859649122807,0.43437204910292726
0.5,0.912280701754386,0.4022346368715084,2,1900,0.8234617596319725,10,0,0.4,0.5899094437257438,1,160000,0.8790322580645161,0.912280701754386,0.5731822474032104
0.5,0.42543859649122806,0.4270639354438237,1,1976,0.16216216216216214,4,0,0.6,0.06371280724450193,1,115000,0.2661290322580645,0.42543859649122806,0.9726156751652502
0.6,0.5456140350877193,0.38485412787088763,1,1941,0.35882691201840144,5,1,0.7,0.5051746442432083,2,133000,0.5483870967741935,0.5456140350877193,0.9235127478753542
0.6,0.4921052631578947,0.45189323401613907,2,2006,0.22656699252443932,8,0,0.5,0.8989650711513585,0,172785,0.024193548387096774,0.4921052631578947,0.2927289896128422
0.5,0.4100877192982456,0.0,1,1960,0.5376653248993675,6,0,0.6,0.40433376455368697,1,155000,0.3951612903225806,0.4100877192982456,0.4320113314447591
0.5,0.2421052631578947,0.0,1,1938,0.31742380678550897,4,0,0.8,0.26545924967658474,0,91300,0.5725806451612903,0.2421052631578947,0.47922568460812087
0.4,0.16929824561403506,0.0,0,1920,0.2219666474985624,4,0,0.5,0.4009702457956016,0,34900,0.717741935483871,0.16929824561403506,0.28328611898017
0.7,0.6517543859649123,0.4264432029795158,1,1925,0.45945945945945954,8,1,0.6,0.48124191461836996,0,184000,0.6774193548387096,0.6517543859649123,0.5075542965061377
0.5,0.24780701754385964,0.0,1,1967,0.324899367452559,5,0,0.7,0.39586028460543343,0,130000,0.3387096774193548,0.24780701754385964,0.28234183191690276
0.5,0.2535087719298246,0.0,1,1958,0.332374928119609,5,0,0.7,0.37871927554980594,0,120000,0.41129032258064513,0.2535087719298246,0.29461756373937675
0.6,0.387719298245614,0.33891992551210426,1,1973,0.19436457734330073,7,0,0.5,0.013583441138421734,0,113000,0.2903225806451613,0.387719298245614,0.2549575070821529
0.7,0.6289473684210526,0.5599006828057107,2,2005,0.30592294422081656,7,0,0.5,0.5254204398447607,0,226700,0.03225806451612903,0.6289473684210526,0.6259274247942803
0.5,0.38596491228070173,0.0,2,1965,0.5060379528464636,6,1,0.7,0.4844760672703752,0,140000,0.3548387096774194,0.38596491228070173,0.38873150771167764
0.7,0.643421052631579,0.0,2,1959,0.843588269120184,6,1,0.8,0.9005174644243209,2,289000,0.4032258064516129,0.643421052631579,0.8506452628265659
0.6,0.43333333333333335,0.2898820608317815,2,1974,0.29959746981023583,6,0,0.5,0.040620957309184996,1,147000,0.282258064516129,0.43333333333333335,0.4737173434057287
0.5,0.7131578947368421,0.6207324643078833,2,1952,0.3599769982748706,10,0,0.5,0.3826649417852523,0,124500,0.4596774193548387,0.7131578947368421,0.35882908404154856
0.8,0.6916666666666667,0.5251396648044693,2,1993,0.4203565267395055,8,0,0.5,0.5093143596377749,1,215000,0.12903225806451613,0.6916666666666667,0.5612606232294617
0.6,0.387719298245614,0.0,2,2009,0.508338125359402,4,0,0.5,0.39987063389391986,0,208300,0.0,0.387719298245614,0.8711048158640227
0.7,0.45789473684210524,0.4276846679081316,2,1928,0.20414031052328926,7,0,0.9,0.5122897800776197,1,161000,0.6532258064516129,0.45789473684210524,0.3628760285984082
0.5,0.31008771929824563,0.0,1,1959,0.40655549166187466,6,1,0.6,0.5122897800776197,0,124500,0.4032258064516129,0.31008771929824563,0.2525967894239849
0.5,0.4513157894736842,0.0,1,1951,0.5917193789534215,6,1,0.7,0.8330530401034929,2,164900,0.46774193548387094,0.4513157894736842,0.5059804847340257
0.7,0.45350877192982453,0.0,2,2005,0.5945945945945946,6,0,0.5,0.3306597671410091,1,202665,0.03225806451612903,0.45350877192982453,0.5099150141643058
0.5,0.2324561403508772,0.0,2,1958,0.3047728579643474,5,1,0.5,0.479948253557568,0,129900,0.41129032258064513,0.2324561403508772,0.24929178470254953
0.6,0.32719298245614037,0.0,2,1983,0.4289821736630247,5,0,0.5,0.4855756791720569,0,134000,0.20967741935483872,0.32719298245614037,0.45325779036827196
0.5,0.19956140350877194,0.0,1,1926,0.261644623346751,5,0,0.5,0.5765847347994826,0,96500,0.6693548387096774,0.19956140350877194,0.17847025495750712
0.6,0.7828947368421053,0.45996275605214154,2,1972,0.6003450258769408,7,0,0.6,0.5671410090556275,1,158000,0.29838709677419356,0.7828947368421053,0.8626736813705651
0.6,0.6412280701754386,0.5673494723774053,2,1998,0.3151236342725705,7,1,0.5,0.5078266494178525,0,211000,0.08870967741935484,0.6412280701754386,0.6448131660596248
0.7,0.7657894736842106,0.49906890130353815,1,1926,0.5416906267970099,9,0,0.9,0.5975420439844761,2,234000,0.6693548387096774,0.7657894736842106,0.5246039240373517
0.4,0.42105263157894735,0.37243947858473,0,1900,0.20701552616446237,7,0,0.7,0.5899094437257438,0,106250,0.8790322580645161,0.42105263157894735,0.3062188048023742
0.6,0.3991228070175439,0.0,1,1957,0.5232892466935021,6,0,0.6,0.6667529107373869,2,150000,0.41935483870967744,0.3991228070175439,0.4123386842933585
0.6,0.5833333333333334,0.409683426443203,2,1947,0.3852788959171938,7,0,0.7,0.21474773609314363,2,159000,0.5,0.5833333333333334,0.5557803858087145
0.7,0.40877192982456145,0.0,2,2005,0.5359401955146637,6,0,0.5,0.37645536869340235,1,176000,0.03225806451612903,0.40877192982456145,0.4296506137865911
0.5,0.26052631578947366,0.0,1,1956,0.34157561817136284,4,0,0.7,0.7516170763260026,0,132000,0.4274193548387097,0.26052631578947366,0.5288007554296505
0.4,0.118859649122807,0.0,0,1920,0.15583668775158135,5,1,0.7,0.4798188874514877,0,86000,0.717741935483871,0.118859649122807,0.0047214353163361755
0.6,0.5153508771929824,0.0,2,1988,0.6756756756756758,5,1,0.5,0.5510996119016818,1,175000,0.16935483870967744,0.5153508771929824,0.858356940509915
0.6,0.4508771929824561,0.3792675356921167,2,1920,0.23979298447383554,6,0,0.8,0.28945666235446316,0,128000,0.717741935483871,0.4508771929824561,0.5051935788479698
0.5,0.2162280701754386,0.0,1,1955,0.2834962622196665,5,0,0.7,0.3570504527813713,1,107500,0.43548387096774194,0.2162280701754386,0.21435316336166188
0.1,0.0,0.0,0,1946,0.0,2,0,0.3,0.21474773609314363,0,39300,0.5080645161290323,0.0,0.2219074598677998
0.8,0.4736842105263158,0.4388578522656735,2,2004,0.21449108683151238,6,0,0.5,0.47710219922380337,1,178000,0.04032258064516129,0.4736842105263158,0.5461126849228832
0.5,0.4442982456140351,0.3271260086902545,0,1910,0.2794709603220241,5,1,0.7,0.3441138421733506,0,107500,0.7983870967741935,0.4442982456140351,0.7053824362606231
0.7,0.6096491228070176,0.5238981998758535,2,1998,0.3139735480161012,8,0,0.5,0.46856403622250975,0,188000,0.08870967741935484,0.6096491228070176,0.4508970727101038
0.4,0.2324561403508772,0.0,2,1972,0.3047728579643474,5,0,0.5,0.7150711513583441,0,111250,0.29838709677419356,0.2324561403508772,0.24929178470254953
0.5,0.36184210526315785,0.0,1,1968,0.4744105807935596,7,0,0.5,0.6386157826649418,1,158000,0.33064516129032256,0.36184210526315785,0.21516255227303382
0.8,0.5557017543859649,0.0,2,2001,0.7285796434732605,6,1,0.5,0.6302069857697283,1,272000,0.06451612903225806,0.5557017543859649,0.6932640856153602
0.8,0.855701754385965,0.7995034140285537,3,2000,0.3812535940195515,8,0,0.5,0.6028460543337646,1,248000,0.07258064516129031,0.855701754385965,0.7819877242681774
0.7,0.5903508771929824,0.0,2,1998,0.7740080506037953,7,1,0.5,0.5472186287192756,1,213250,0.08870967741935484,0.5903508771929824,0.56657223796034
0.7,0.18991228070175437,0.0,1,1998,0.24899367452558943,4,1,0.5,0.1538163001293661,0,133000,0.08870967741935484,0.18991228070175437,0.3387629839471199
0.7,0.5096491228070176,0.5164494103041589,2,2006,0.18976423231742381,7,1,0.5,0.9976714100905563,1,179665,0.024193548387096774,0.5096491228070176,0.4424659382166465
0.7,0.8109649122807018,0.500310366232154,3,1988,0.5997699827487062,9,0,0.5,0.7863518758085382,0,229000,0.16935483870967744,0.8109649122807018,0.5786381282131989
0.6,0.5706140350877194,0.44692737430167595,2,1923,0.3341000575043128,6,0,0.7,0.4564683053040104,1,210000,0.6935483870967741,0.5706140350877194,0.7200188857412653
0.5,0.19035087719298244,0.0,2,1970,0.24956871765382402,5,1,0.7,0.3598965071151358,0,129500,0.31451612903225806,0.19035087719298244,0.1586402266288951
0.5,0.21535087719298246,0.0,2,1955,0.2823461759631972,4,1,0.7,0.4239974126778784,0,125000,0.43548387096774194,0.21535087719298246,0.4072237960339943
0.7,0.7719298245614035,0.7337057728119181,2,2003,0.332374928119609,8,0,0.5,0.49773609314359635,1,263000,0.04838709677419355,0.7719298245614035,0.6692634560906514
0.6,0.3223684210526316,0.0,2,1977,0.422656699252444,4,0,0.6,0.15284605433376458,0,140000,0.25806451612903225,0.3223684210526316,0.6952313503305003
0.5,0.26052631578947366,0.0,1,1957,0.34157561817136284,5,0,0.6,0.2794307891332471,0,112500,0.41935483870967744,0.26052631578947366,0.3097261567516524
